manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
Infiniti,Q,automatic,black,90000,2016,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,20500
Audi,A6,automatic,black,190600,2009,diesel,FALSE,diesel,3,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,14199
Volkswagen,Passat,mechanical,black,400000,1992,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,1600
Volkswagen,Touareg,automatic,blue,150000,2012,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73,19000
Volkswagen,Sharan,mechanical,red,517046,1996,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,106,4400
Opel,Vivaro,mechanical,white,410000,2010,diesel,FALSE,diesel,2,van,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97,7700
Opel,Vectra,mechanical,blue,230000,2005,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,5200
Opel,Astra,mechanical,blue,260000,1993,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,600
Chrysler,Pacifica,automatic,brown,310000,2006,gasoline,FALSE,gasoline,3.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,491,7300
Subaru,Outback,automatic,green,60000,2001,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27,2900
Ford,Focus,mechanical,black,360493,2006,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,2800
Ford,Scorpio,mechanical,blue,460000,1994,gas,TRUE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,84,1800
Mazda,6,automatic,black,230000,2003,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,33,4950
Dodge,Neon,automatic,grey,250000,1998,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,820
Rover,400-Series,mechanical,green,200000,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106,1000
Rover,400-Series,mechanical,other,237000,1997,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,1950
Skoda,Fabia,mechanical,black,112000,2011,diesel,FALSE,diesel,1.2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,6750
ВАЗ,2107,mechanical,white,98000,2007,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48,1200
Mitsubishi,Lancer,mechanical,blue,500000,1991,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,500
Audi,A6,mechanical,grey,345000,1996,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,4300
Volkswagen,Passat,automatic,brown,333000,2004,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,56,4500
Kia,Sportage,mechanical,silver,60000,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31,14800
Ford,Scorpio,mechanical,blue,400000,1989,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,270
Volkswagen,Tiguan,mechanical,black,85000,2013,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,49,11990
Volkswagen,Golf,mechanical,blue,250000,1994,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,1200
Volvo,XC90,automatic,other,194090,2004,gasoline,FALSE,gasoline,2.9,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,5659.68
Saab,5-Sep,mechanical,grey,345000,2004,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,169,5000
Opel,Astra,mechanical,silver,168000,2007,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,160,4800
Volkswagen,Touareg,automatic,grey,281000,2006,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,107,8500
BMW,X5,automatic,black,333000,2003,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,162,11500
BMW,520,mechanical,violet,487000,1995,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70,2000
Chrysler,300,automatic,blue,220000,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13,9400
Volvo,S40,automatic,other,130000,2007,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,71,7400
Ford,Mondeo,mechanical,blue,205000,1998,diesel,FALSE,diesel,1.8,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,110,2500
Renault,Scenic,mechanical,red,233000,1998,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,2500
Chery,Fora,mechanical,black,152000,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,59,3500
Ford,Galaxy,mechanical,blue,366100,1999,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,36,3600
Mercedes-Benz,190,mechanical,white,550000,1991,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,69,1400
Renault,Laguna,mechanical,blue,299000,1997,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,2350
Volkswagen,T5 Multivan,mechanical,red,390000,2006,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,57,15650.19
Toyota,Echo,automatic,other,386243,2002,gasoline,FALSE,gasoline,1.5,sedan,FALSE,emergency,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235,1850
Citroen,Xsara,mechanical,green,282000,1998,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,404,1100
Mazda,626,mechanical,blue,250000,1996,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,1750
Honda,Jazz,mechanical,blue,167000,2005,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,5100
Volkswagen,LT,mechanical,white,85000,1997,diesel,FALSE,diesel,2.5,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,3950
Citroen,C8,automatic,white,290000,2005,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,59,5800
Nissan,NV S,automatic,white,32187,2013,gasoline,FALSE,gasoline,4,suv,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29,13000
Saab,3-Sep,mechanical,black,350000,2002,diesel,FALSE,diesel,2.2,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,41,3100
Renault,Laguna,mechanical,blue,400000,2002,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,85,4000
Ford,Galaxy,mechanical,blue,320000,1999,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,89,6000
Citroen,Xantia,mechanical,green,249942,1995,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,800
Volkswagen,Golf,mechanical,silver,350000,2002,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,4400
BMW,318,mechanical,black,392000,2000,gasoline,FALSE,gasoline,1.9,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,262,4500
Renault,Espace,mechanical,other,69000,2016,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7,18400
Skoda,Rapid,automatic,black,0,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,new,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,18487.62
Daewoo,Leganza,mechanical,green,375000,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,145,1500
ВАЗ,2121,mechanical,white,1000000,1987,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,all,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,111,2100
Renault,Sandero,mechanical,red,95313,2015,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,6876.6
BMW,318,automatic,silver,186000,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,82,6750
Lancia,Kappa,mechanical,other,350000,1998,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,1500
Ford,Escort,mechanical,red,75000,1995,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62,1200
Mercedes-Benz,ML320,automatic,black,205000,2008,diesel,FALSE,diesel,3.2,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,146,12900
Opel,Astra,mechanical,red,220000,2003,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95,3800
Mercedes-Benz,E230,automatic,blue,3000,1986,gas,TRUE,gasoline,2.3,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,1138.2
Audi,A6,mechanical,blue,400000,1995,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,3500
Citroen,C3,automatic,black,126000,2010,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,66,6550
Volkswagen,Passat,mechanical,blue,300000,1989,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,1500
Mazda,626,mechanical,grey,155559,1986,gasoline,FALSE,gasoline,2,hatchback,FALSE,emergency,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,371,150
Infiniti,FX,automatic,black,222000,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,95,12500
Ford,Mondeo,mechanical,black,365000,2001,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3150
LADA,Vesta,mechanical,grey,151163,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,9,6924.03
Toyota,Corolla,mechanical,white,130000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,738,11000
BMW,X5,automatic,silver,285000,2004,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,88,9000
Volkswagen,Passat,mechanical,silver,200000,1986,diesel,FALSE,diesel,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,950
BMW,X5,automatic,black,255146,2003,gasoline,FALSE,gasoline,4.4,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,5936.26
Audi,A4,automatic,black,150000,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,89,10000
BMW,318,mechanical,black,777777,2003,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,48,4200
Citroen,C4 Picasso,automatic,violet,128700,2008,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,80,6800
Fiat,Brava,mechanical,red,240600,1997,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,1500
Rover,600-Series,mechanical,black,270000,1996,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,1090
Citroen,C4 Grand Picasso,automatic,grey,220000,2010,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,7700
Kia,Shuma,mechanical,grey,220000,1999,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1700
Volkswagen,Passat,mechanical,blue,312000,1997,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,3300
Volvo,S80,mechanical,black,250000,1999,gasoline,FALSE,gasoline,2.9,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,4100
Renault,Laguna,mechanical,grey,340000,2000,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,142,1750
Volkswagen,Passat,mechanical,blue,356785,1989,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,64,1300
Renault,Master,mechanical,white,234000,1989,diesel,FALSE,diesel,2.5,van,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,555
Mercedes-Benz,Sprinter,mechanical,silver,635000,2008,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,11500
Volkswagen,Passat,automatic,silver,168000,2011,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,143,10200
Volvo,V50,mechanical,silver,285000,2005,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,7100
ГАЗ,3302,mechanical,violet,39000,2013,diesel,FALSE,diesel,3.8,van,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,61,13599
Toyota,Chaser,automatic,white,150000,1989,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,274,3600
Volkswagen,Sharan,mechanical,silver,273000,2008,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,69,12000
Volkswagen,Touran,mechanical,black,142000,2016,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,37,14600
Volkswagen,Passat,automatic,white,150000,2010,gas,TRUE,gasoline,1.4,universal,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,171,8100
ГАЗ,2410,mechanical,white,180000,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125,800
Suzuki,Grand Vitara,mechanical,silver,260000,2006,diesel,FALSE,diesel,1.9,suv,FALSE,owned,all,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,90,7500
Ford,Explorer,automatic,white,142000,2011,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12,18800
Honda,Civic,automatic,blue,237084,2008,hybrid-petrol,FALSE,gasoline,1.3,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,25,6200
Renault,Scenic,mechanical,red,212000,2009,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101,7800
Kia,Cee'd,automatic,black,92000,2014,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,123,12000
Volkswagen,Passat,mechanical,brown,330000,2011,diesel,FALSE,diesel,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9650
Audi,80,mechanical,black,300000,1989,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1000
Mercedes-Benz,ML320,automatic,green,319000,1998,gas,TRUE,gasoline,3.2,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,75,7750
Renault,Grand Scenic,mechanical,silver,240000,2009,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,36,7113.72
Audi,80,mechanical,black,350000,1991,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,1750
Skoda,Rapid,automatic,brown,0,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,new,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16401.88
Audi,Q7,automatic,grey,222000,2008,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,79,15700
Opel,Astra,mechanical,white,251000,2004,diesel,FALSE,diesel,1.7,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,82,4700
Volkswagen,Passat,mechanical,black,345000,1992,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,151,2200
Volkswagen,Caddy,mechanical,grey,235000,2016,gas,TRUE,gasoline,1.4,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,40,17900
Opel,Astra,mechanical,grey,143000,2012,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,33,7200
Volkswagen,T4,mechanical,white,414000,1996,diesel,FALSE,diesel,1.9,minibus,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,4800
Volkswagen,T5 Multivan,mechanical,blue,564000,2003,gasoline,FALSE,gasoline,2.5,minibus,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,33,10500
Ford,Scorpio,mechanical,red,111111,1992,gasoline,FALSE,gasoline,2,universal,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,502,700
Citroen,Xsara,mechanical,silver,320000,1999,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,2100
Nissan,Almera,mechanical,black,300000,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,320,700
Volkswagen,Golf Plus,mechanical,red,176000,2007,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,57,7300
Fiat,Brava,automatic,blue,268000,1997,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22,2050
Volkswagen,Touareg,automatic,black,183000,2008,diesel,FALSE,diesel,2.5,suv,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,150,12950
Mitsubishi,Montero,automatic,other,293383,1999,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,4300
Citroen,C5,automatic,grey,322300,2006,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18,6100
Renault,Scenic,mechanical,blue,300000,1998,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1300
BMW,520,mechanical,white,232000,1987,gasoline,FALSE,gasoline,2,sedan,FALSE,emergency,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,380
Dodge,Caliber,mechanical,other,200500,2007,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,196,5500
Peugeot,207,mechanical,other,195000,2008,diesel,FALSE,diesel,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4500
